row_num,final_label,confidence,rationale
6579,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6580,TRANSACTION,高,"保险/金融服务通知"
6581,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6582,TRANSACTION,高,"快递/物流服务通知"
6583,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6584,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6585,NEEDS_REVIEW,高,"政府/公益信息"
6586,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6587,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6588,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6589,TRANSACTION,高,"快递/物流服务通知"
6590,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6591,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6592,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6593,AD,中,"医疗推广信息"
6594,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6595,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6596,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6597,TRANSACTION,高,"快递/物流服务通知"
6598,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6599,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6600,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6601,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6602,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6603,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6604,HARASS,高,"包含催收/威胁关键词"
6605,AD,中,"医疗推广信息"
6606,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6607,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6608,AD,高,"贷款产品推广广告"
6609,HARASS,高,"包含催收/威胁关键词"
6610,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6611,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6612,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6613,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6614,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6615,AD,中,"运营商营销推广"
6616,TRANSACTION,高,"快递/物流服务通知"
6617,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6618,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6619,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6620,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6621,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6622,AD,中,"医疗推广信息"
6623,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6624,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6625,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6626,AD,中,"运营商营销推广"
6627,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6628,NEEDS_REVIEW,高,"天气预报服务信息"
6629,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6630,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6631,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6632,TRANSACTION,高,"快递/物流服务通知"
6633,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6634,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6635,AD,中,"运营商营销推广"
6636,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6637,TRANSACTION,高,"保险/金融服务通知"
6638,AD,中,"运营商营销推广"
6639,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6640,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6641,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6642,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6643,NEEDS_REVIEW,高,"天气预报服务信息"
6644,AD,中,"运营商营销推广"
6645,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6646,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6647,TRANSACTION,高,"保险/金融服务通知"
6648,NEEDS_REVIEW,高,"政府/公益信息"
6649,TRANSACTION,高,"快递/物流服务通知"
6650,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6651,TRANSACTION,高,"保险/金融服务通知"
6652,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6653,AD,中,"医疗推广信息"
6654,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6655,HARASS,高,"包含催收/威胁关键词"
6656,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6657,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6658,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6659,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6660,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6661,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6662,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6663,TRANSACTION,高,"快递/物流服务通知"
6664,AD,中,"运营商营销推广"
6665,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6666,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6667,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6668,TRANSACTION,高,"快递/物流服务通知"
6669,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6670,HARASS,高,"包含催收/威胁关键词"
6671,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6672,AD,中,"医疗推广信息"
6673,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6674,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6675,NEEDS_REVIEW,高,"天气预报服务信息"
6676,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6677,HARASS,高,"包含催收/威胁关键词"
6678,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6679,AD,中,"运营商营销推广"
6680,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6681,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6682,AD,中,"运营商营销推广"
6683,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6684,TRANSACTION,高,"快递/物流服务通知"
6685,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6686,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6687,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6688,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6689,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6690,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6691,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6692,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6693,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6694,NEEDS_REVIEW,高,"天气预报服务信息"
6695,AD,中,"运营商营销推广"
6696,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6697,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6698,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6699,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6700,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6701,TRANSACTION,高,"快递/物流服务通知"
6702,AD,中,"运营商营销推广"
6703,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6704,TRANSACTION,高,"快递/物流服务通知"
6705,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6706,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6707,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6708,NEEDS_REVIEW,高,"政府/公益信息"
6709,AD,中,"运营商营销推广"
6710,AD,中,"医疗推广信息"
6711,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6712,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6713,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6714,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6715,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6716,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6717,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6718,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6719,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6720,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6721,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6722,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6723,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6724,TRANSACTION,高,"快递/物流服务通知"
6725,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6726,TRANSACTION,高,"快递/物流服务通知"
6727,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6728,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6729,TRANSACTION,高,"快递/物流服务通知"
6730,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6731,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6732,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6733,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6734,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6735,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6736,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6737,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6738,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6739,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6740,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6741,AD,中,"运营商营销推广"
6742,TRANSACTION,高,"快递/物流服务通知"
6743,NEEDS_REVIEW,高,"天气预报服务信息"
6744,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6745,AD,高,"产品营销广告"
6746,TRANSACTION,高,"快递/物流服务通知"
6747,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6748,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6749,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6750,TRANSACTION,高,"保险/金融服务通知"
6751,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6752,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
6753,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6754,HARASS,高,"包含催收/威胁关键词"
6755,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6756,NEEDS_REVIEW,高,"天气预报服务信息"
6757,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6758,AD,中,"医疗推广信息"
6759,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6760,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6761,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6762,AD,中,"运营商营销推广"
6763,AD,中,"运营商营销推广"
6764,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6765,TRANSACTION,高,"快递/物流服务通知"
6766,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6767,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6768,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6769,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6770,NEEDS_REVIEW,高,"天气预报服务信息"
6771,AD,中,"医疗推广信息"
6772,AD,中,"运营商营销推广"
6773,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6774,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6775,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6776,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6777,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6778,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6779,NEEDS_REVIEW,高,"天气预报服务信息"
6780,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6781,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6782,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6783,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6784,AD,中,"医疗推广信息"
6785,NEEDS_REVIEW,高,"天气预报服务信息"
6786,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6787,NEEDS_REVIEW,高,"天气预报服务信息"
6788,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6789,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6790,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6791,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6792,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6793,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6794,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6795,AD,中,"医疗推广信息"
6796,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6797,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
6798,HARASS,高,"包含催收/威胁关键词"
6799,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6800,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6801,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6802,TRANSACTION,高,"快递/物流服务通知"
6803,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6804,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6805,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6806,TRANSACTION,高,"快递/物流服务通知"
6807,AD,高,"包含多个广告特征"
6808,AD,高,"包含多个广告特征"
6809,HARASS,高,"包含催收/威胁关键词"
6810,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6811,AD,中,"医疗推广信息"
6812,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6813,TRANSACTION,高,"快递/物流服务通知"
6814,HARASS,高,"包含催收/威胁关键词"
6815,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6816,AD,中,"运营商营销推广"
6817,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6818,AD,中,"运营商营销推广"
6819,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6820,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6821,NEEDS_REVIEW,高,"天气预报服务信息"
6822,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6823,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6824,AD,高,"包含多个广告特征"
6825,NEEDS_REVIEW,高,"天气预报服务信息"
6826,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6827,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6828,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6829,TRANSACTION,中,"车辆服务通知"
6830,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6831,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6832,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6833,AD,高,"贷款产品推广广告"
6834,NEEDS_REVIEW,高,"天气预报服务信息"
6835,NEEDS_REVIEW,高,"天气预报服务信息"
6836,TRANSACTION,高,"快递/物流服务通知"
6837,TRANSACTION,高,"快递/物流服务通知"
6838,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6839,AD,中,"运营商营销推广"
6840,AD,中,"运营商营销推广"
6841,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6842,AD,中,"运营商营销推广"
6843,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
6844,HARASS,高,"包含催收/威胁关键词"
6845,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6846,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6847,NEEDS_REVIEW,高,"天气预报服务信息"
6848,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
6849,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
6850,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
6851,TRANSACTION,高,"快递/物流服务通知"
6852,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
