id,text,language,source,binary_label,suggested_label,suggest_reason,label,annotator,template_group,notes
zh_pilot_0505,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0506,温馨提示：本公司长期代开正规发票，点数优惠，欢迎来电咨询合作。13613058085沈经理QQ：1786122873,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,30e97ed7d417,
zh_pilot_0507,88商旅88套餐：88.00元,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,9291f893978f,
zh_pilot_0508,网友神解“致青春”火爆原因-图[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lHW/7q2As,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f04cb961ac05,
zh_pilot_0509,特惠！7980元/平起！可贷款，不限购！首都机场商圈五星级公寓，一居两居、复式户型多样，地铁15和L1线直达。热线：01056247673,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,33dc5758ba7e,
zh_pilot_0510,你好：我公司代办各类普通，增值税等发票，联系13560095332陈先生,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,9cd5aa416d9c,
zh_pilot_0511,【网银在线】您的京东白条（订单2587207963）还差2天就到最后付款日，请及时付款，以免逾期违约，如已付款无需理会。【白条】,zh,gitcode_zh_sms_8a104,0,HARASS,collection/gray/adult/gambling,,,f0ad0ea8f4c5,
zh_pilot_0512,温馨提示；本公司长期优惠代开国/地税票据，专业房屋租赁，服务业，建筑业，商业等各行业(税票），电；13809053586王小姐，谢谢咨询！,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,f2298c05d547,
zh_pilot_0513,财富收盘版：三月CPI同比涨2.4%基本符合预期，如早盘提示指数震荡消化获利盘后探底回收强势不改，预计反弹行情有望延续。仅供参考【招商证券】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,5ace4ae4d3f1,
zh_pilot_0514,预存返话费惊喜再延续！充多少送多少，多充就多送！当月累计充值（或预存）及办理活动时主账户余额均达到180元，每月承诺58元，连续承诺10个月，即可发送短信“KTCFSF58”至10086参与活动。参与成功后可一次性获赠180元话费，同时从活动生效月起，可连续两个月每月分别获赠70MB国内流量（不含港澳台）。更多档位及活动详情请发送短信“预存返话费”至10086详询。活动限定参与，转发无效。,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,c63af78fa5a1,
zh_pilot_0515,"转账汇款验证码417308。收款人戚佳(329861790213)，金额50,000.00元。请保密并确认本人操作[招商银行]",zh,gitcode_zh_sms_8a104,0,FRAUD,fraud-intent-keywords,,,40921a6937e2,
zh_pilot_0516,不做巴菲特，不做索罗斯，只做涨T板，南易涨T板俱乐部马上将要埋伏在连续三个涨停板的个股，领先一步，步步领先！4006547800【南易基金】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,4e9eed7ab1a9,
zh_pilot_0517,有房产车辆急用钱？短期应急，当天下款！银行贷款5日下款，贷款中的房可按现市值满成再贷！理财年收益12详询李强406998628【中鼎智德】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,68bbd0480293,
zh_pilot_0518,88商旅88套餐：88.00元,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,9291f893978f,
zh_pilot_0519,您好；代开增值，普通，服务，建筑，运输，广告等单据，点数低联系人杨15000199208,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,f6961ee5b5ec,
zh_pilot_0520,【支付宝】(2/2) d.alipay.com/z,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,5efd5afcba57,
zh_pilot_0521,点击链接，即可激活您的淘宝账号，完成注册 http://u.m.taobao.com/r/8jqsn3435ms.htm[淘宝网],zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,273d751799c1,
zh_pilot_0522,BMW用户您好：凡5月25日/26日在武汉中达江宝办理车险用户，均可获赠价值5000元大礼包并可参加抽奖赢BMW自行车，惊喜不断，大 奖等着您！18627899715【武汉中达江宝】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,807805f5226d,
zh_pilot_0523,"我公司贷款500万起，可先放款，并诚招地区代办。缺钱找中金,满足多种用途，轻松解燃眉之急。联系电话:400-684-7772.",zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,60297b02cee5,
zh_pilot_0524,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/128UcU,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ca88947f04e5,
zh_pilot_0525,"北漂人,蓝Se来信问您要QQ号,点击查看http://youyuan.com/?y=14qlkmQ6e【有缘网】",zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,0b8857357d75,
zh_pilot_0526,★May.小帮★宝宝每天给大人的世界增添了无比的快乐，汇总一起就是妈妈的全世界。在今天这个特殊的日子里，小帮“呀呀呓语”给妈妈们最温馨的祝福：点滴快乐，感谢一路有你！关注最新育儿资讯，敬请前往 pampers.tmall.com【帮宝适天猫旗舰店】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,7c1343516927,
zh_pilot_0527,站前地标，尚层精筑，开美国际40-138平极致美宅，3990元/平起。6246666打电话抽大奖，苹果iphone5、豆浆机、电水壶等你拿,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,042a03da781a,
zh_pilot_0528,天翼桌面！话费、流量实时显示，短信、通讯录永久备份，帮您解决手机小状况造成的大麻烦，最贴心实用的手机管家，下载地址：http://180.3gbc.cn/?a=138727,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,33bb50ab0371,
zh_pilot_0529,还在担心骚扰电话，隐私泄漏么？让“360手机安全卫士”为你保驾护航吧，一键式安全扫描，手机加速，为您带来全方位隐私保护，让手机卸掉重担，运转如飞！亲，联通用户免流量费下载哟！下载地址：       http://hao.hb165.com/i/1/VwFBPbhF,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,e0efd08c9f7f,
zh_pilot_0530,微信可以用语音发短信，挺简单的，推荐你用一下。下载地址: http://weixin.qq.com/m ，记得安装后加我的微信号: wxid_q45nrlotc1ri22陈,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,94015c60051f,
zh_pilot_0531,今日午盘带学员以15.7左右介入【300223北京君正】明日将炫目拉升，与庄同步共襄盛举！咨询专线：18070269415【赢富投 资】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,0434ec0df4cb,
zh_pilot_0532,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0533,5月24－26日国美和谐广场店联手创维彩电惊世钜惠，享三重补贴，更有订金翻倍用再增8GU盘，42吋3D智能网络LED补贴后2999元，47吋3D智能网络LED补贴后3799元，55吋健康云电视补贴后6599元，58吋健康云电视补贴后5999元，详情咨询81615398【创维集团】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,3496bc587dc5,
zh_pilot_0534,好消息！www.328282.com同花顺娱乐城真人在线赌博；百家乐，皇冠体彩，时时彩，六合彩投注，注册开户即送28元，百万提款五分钟到帐。,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f4785ec38643,
zh_pilot_0535,"【买4G就上www.10010.com】""",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,deb98cee1e4a,
zh_pilot_0536,川福汉森宫韩国烧烤自助火锅城试营业，特价38元/位畅吃烧烤火锅，29元/位畅吃火锅，150个菜品任选，询85010049[新华中路川福火锅],zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,72146be8c586,
zh_pilot_0537,天翼阅读送豪礼，您离大奖只差一步！满5送3，满10送5，阅点免费拿，好书轻松看。还有NOTE2等你抽http://t.cn/zT6JjuL,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,7d71c5c0304d,
zh_pilot_0538,奥体东，龙江南【招商雍华府】125平三房，143平四房御制精装大宅全新加推，地暖、中央空调、全厨房电器，河西改善一步到位！86615888,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ff764c1d0e0c,
zh_pilot_0539,【矩惠】交2万抵4万【假日润园】约76-79 平新品景观楼 王震撼亮相。大品牌更实惠，比比算算，这个地方最划算6455111,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,a0d682a78cdb,
zh_pilot_0540,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/5BzUDjul,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,2142cf8cbc6d,
zh_pilot_0541,您好，您的天翼3G辅导专员今日向您推荐一个精彩应用【微信】，点击链接 http://yyzl.me/3g/phone/effective?use=18150229923&age=18959313066&batch=17208 即可下载安装！ 如果您不想接到此类型信息，请回复R,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,6373273a900a,
zh_pilot_0542,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315999【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0543,田永茂亲，5月22日柯玛妮克品牌团，聚划算震撼开抢，单品低至三折，满减更优惠！包顺丰http://t.cn/h5AdCC 【柯玛妮克】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,86f1110885e9,
zh_pilot_0544,浦发信用卡祝您生日快乐，如意安康！感谢您对浦发信用卡的支持。【浦发银行】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,c21fd1016bd2,
zh_pilot_0545,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhd/ra7FU,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0546,最美三月，赏之江醉美华宅。一线山景，5重园林，9年双名校，88-170方多变户型；周末更有钢琴演奏等活动。81060888【佳兆业·玖珑山】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,3d8e31513e8e,
zh_pilot_0547,想永保年轻漂亮吗？本院运用高科技不开刀，不手术，一次祛除斑，痘，皱纹，眼袋，提升下垂脸，新增女性私密养护。咨询电话84477501,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,c0a0b689fd0b,
zh_pilot_0548,感谢您对12345热线的支持！您可以访问http://www.gn12345.com查询您诉求的办理情况，你的查询密码是6247569。[12345热线],zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,8e818c31af17,
zh_pilot_0549,看万达豪宅，赢豪华大礼！凡5月18日至19日至万达公馆售楼处并参观奢装样板房，即可参加整点抽奖，现场还可品美食！询28688888【万达】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,43859d7de88e,
zh_pilot_0550,"专业办理企业个人信用无抵押/汽车无抵押贷款,汽车/房产抵押贷款.奚经理:18217112192 短信请保留以备不时之需.【中国宜信】",zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,4f2ebedd4e7f,
zh_pilot_0551,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0552,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/15X9pZ,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ca88947f04e5,
zh_pilot_0553,"【买4G就上10010.com】""",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,913ca5e3a07d,
zh_pilot_0554,好信息，我处可以免抵押免担保，息低至0.8-1.5前期无任何费用(10万--300万）贷款有意请电15521319907李生,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,362692093bc4,
zh_pilot_0555,你好，我是[平安银行]信贷部小罗，做无抵押免担保信用贷款的，1_80W办理简单，放款快18121256005，尽请保留。【善兼】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,c7fb2bbb95f5,
zh_pilot_0556,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0557,您好，您的短信验证码是【6387】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,3c14e0172570,
zh_pilot_0558,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0559,中国建行携唯信易贷推出信用贷款，无需任何抵押，无需担保，额度1-100万，最快1天放款。王经理13980858041【唯信易贷】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,3281e6146a50,
zh_pilot_0560,查询余额服务：您的账户余额为47.30元，其中6.0元只可用于冲抵除通信账户支付业务以外的费用。移动官网充值（ www.10086.cn）优惠便捷。感谢您的使用，中国移动。,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,949128a59824,
zh_pilot_0561,企业及个人专业无抵押信用贷款1到80万，汽车贷款无需抵押车子，当天放款，以备后用！王经理：13641777757,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,82b7f0a8cb5e,
zh_pilot_0562,我的电话13811168809,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,84a800cf5d74,
zh_pilot_0563,在家可玩转澳门！都坊娱乐城www.3811.com，信誉好提款快，真人百家乐`老虎机`时时彩`体育等赛事投注，开户免费即送体验金298元！,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ff4f9ec79210,
zh_pilot_0564,【南航】您在南航官网购票订单C1406180013084支付成功。9月04日CZ6128航班，北京-大连，预计23:00起飞，请至少提前45分钟前往北京首都机场机场办理乘机手续。陈广大，票号7842134223922。更多信息请访问http://m.csair.com/d/bNreUR或关注南航微信、微博。感谢您选择南航，祝您旅途愉快！,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,160562a167ec,
zh_pilot_0565,"澳门网上娱乐有活动啦！真人百家乐,足球投注,时时彩,香港彩48倍,新开户即送体验金58元,首存送30彩金.网址 www.8343.com",zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,138a6b62bd79,
zh_pilot_0566,"您个人信用卡03月账单￥5,456.77，$0.00，到期还款日03月28日，点 t.cn/zTWP4j4 查明细办分期[招商银行]",zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,b6e351f8cf57,
zh_pilot_0567,"全国十大橱柜品牌--中美合资【我乐厨柜】针对融科东南海小区业主样板橱柜招募中，您的服务顾问黄蓉-18874885459,89721747，体验店址：长沙各高端卖场。【我乐厨柜】",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,e8615d097cee,
zh_pilot_0568,今天带学员买进【300223北京君正】明天必强势表现，关注勿追！现招募诚信新学员！提前预留仓位名额专线：0752-3079017【惠金投资】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,640bdffb6b85,
zh_pilot_0569,便民提示：您的京N119J5车辆将于2015年01月31日达到检验有效期，请您确认涉及车辆的违法行为或交通事故已处理完毕后，持行驶证、车船税纳税或免税凭证、交强险原件和经办人身份证明原件到机动车检测场验车，在办理过程中请不要找非法中介代办，以免上当受骗。我局已开通“网上预约验车”服务，详情可登陆交管局网站（www.bjjtgl.gov.cn）网上车检栏目或拨打“12122”查询，顺祝平安！[北京交管局车管所]。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,e2d9ca2765f3,
zh_pilot_0570,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315999【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0571,中信贷款 （1-50w) 无抵押 免担保  年利15 门坎低 下款快 让你从此不再为资金而烦恼 需要请联系：18725116712刘经理,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,5c1f597fad49,
zh_pilot_0572,《澳门线上娱乐城》顶级博彩平台真人百家乐.足球.时时彩.彩金天天送，返水1.6，提款三分钟到帐。详情登www.1305678.com查看。,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,d2f9c2ee7086,
zh_pilot_0573,"昂展公园里，首付3万起，10首付，最高优惠3万，43-125㎡，高新区地铁旁，仅5套特价房,89371111,89351333",zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,eb2edf716cb2,
