id,text,language,source,binary_label,suggest_reason,label,annotator,template_group,notes
zh_04670,本周六澳大利亚永久产权房产全球首发，到场即限额送折扣及精美礼品，无遗产税房产税，包租。福田香格里拉三楼江苏厅4008223633【易丰集团】,zh,gitcode_zh_sms_8a104,1,merchant-promo,HARASS,,43e66a593fdc,假投资诱导
zh_04671,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/16Y6e2,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
zh_04672,【远洋教育】快速办 理大/学专 科本 科，资  格证，一 二级建  造师等，国 家承认，网  上可查，详询18682119139，肖老师,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,a318113704b5,远洋教育办证招生
zh_04673,尊敬的用户，建议您安装“Yunni短信”，打破传统短信工具，让Yunni短信用户之间免费发信息，发短信更轻松、更优惠。下载地址： http://220.178.26.158:8080/sta?id=00020,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,4331382a96ec,短信应用推广下载
zh_04675,【热榜快讯】太疯狂了！美女教师竟然成了“裸聊宝贝”，表演不堪入目，节操瞬间碎了一地！猛戳地址：http://starsns.net/3323,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,9073f4f09c47,热榜快讯+裸聊+诱导链接+starsns.net
zh_04676,50天快速移民，50万欧买房获葡萄牙绿卡，免费留学、养老、高福利！可免费考察。20万全家移民澳洲，周六官方讲座4006815006澳际,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,68bb7a8c15cb,移民中介推销广告
zh_04677,【猎聘网】猎聘秘书台:11:22与您通话的是猎头王松(ID号:LT4107821)可登录网站查询联系.请您回复短信对此次通话进行评价，1为满意，2为一般，3为不满意。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,50c64ebc1a07,其他需人工审核
zh_04678,"""截止到2014年04月16日，您的帐户当月可用余额为0.00元。",zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,48fdf49f9430,话费账户余额通知
zh_04679,【招商证券】财富版：央行将存款保险条例向社会公开征求意见；证监会称注册制方案已上报国务院。指数上周五天量再收长阳线，强势格局下应注意板块轮动及调仓操作，关注估值较低的银行、航空等优质板块投资机会。投资建议仅供参考，回复N退订。,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,e5d739487230,其他需人工审核
zh_04680,戈: hi，问下，你知道通讯录之前做过什么活动吗？用户说在360通讯抽中了奖品，是五万保险，现在不能领取,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,261b15206c6b,聊天记录360通讯
zh_04681,好消息，办理上海个人经营性银_行贷_款，年息8，每月付息，到期还本，门槛低，手续简便，额度高，有兴趣联系 王经理13661668341,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,9f69aaca1808,上海个人经营贷款+13661668341
zh_04682,温馨提示，截止7月31日24时，您当月套餐内流量已使用288.61MB，剩余流量11.39MB。登录 wap.10010.com 直充话费，方便又打折!,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,89479835eb07,联通流量余量提醒
zh_04683,"先生,附近有美女给你打了招呼,来看看?http://youyuan.com/?z=15md9oQ6e【有缘网】",zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,67cd08e4ffb5,有缘网交友广告
zh_04685,业主您好，第一品牌沁园净水器，开展以旧换新。旧饮水机、净水器可作价三到五百，抵新净水器价款。另有单位净水设备。询3789922【沁园净水】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,cf4c11aa57ed,其他需人工审核
zh_04686,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,036d47b605e6,联通官方应用推荐+赢奖活动
zh_04687,开`抢在即！澜泊湾89-179`平楼王2万抵3万火`爆认`筹，前60名再减5千！一小、六中、隧道旁，看房送家电8600000【鲁德】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,368c68e6ad8b,其他需人工审核
zh_04688,尊敬的客户：交通银行3至6月开展公积金客户抽奖活动。凡活动期间满足条件，即有机会获得价值50元礼品。详询95559或各营业网点。【交通银行】,zh,gitcode_zh_sms_8a104,0,merchant-promo,NEEDS_REVIEW,,78f36cb73f12,其他需人工审核
zh_04689,四款高收益理财产品再度重磅来袭，额度有限，先到先得，详情请关注微信“空中理财客户圈”，微信号“licai76580”[招商银行],zh,gitcode_zh_sms_8a104,0,normal-unclear,FRAUD,,2ff32bc026c0,假高收益理财诱导关注微信
zh_04690,相约520，好车我爱礼！卡罗拉轻松5万开回家，更享0利息0月供钜惠！RAV4降6万，锐志降4万，皇冠惠7万！询：81691888[永佳丰田],zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,3d7d1d971e26,其他需人工审核
zh_04691,有各行业（税--票)代办，需要请联系张生，13535006088，Q_66828692,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,5742a421b08c,代开各行业的税票+13535006088
zh_04692,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,c2b1778d8ecc,移动微博+抽奖+139url.cn
zh_04693,名师一对一，针对期末考试进行知识系统梳理，抓重点攻考点，提高学习效率，快速提升孩子成绩！详询4000878322【乐恩特教育】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,e86427968a5b,乐恩特教育+4000878322
zh_04694,【母婴之家】亲爱的用户，欢迎您加入母婴之家，您的手机验证码为：024546，此验证码30分钟内有效，请填写后完成注册。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,a1e4ccdef96b,业务验证码注册
zh_04695,温馨提示：尊敬的移`动铁通宽带用户东仪社区宽带故障维修现交由铁通维护。客服电话：86253423维护电话13571981750【新中飞】,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,d49d3103448f,宽带故障维修通知
zh_04696,订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,6729802f3531,铁路购票取票通知
zh_04698,晟汇：今天建仓300223北京君正，明天早盘开市冲高出仓，请重点关注勿追。明天下午建仓专线：4006689812金 老 师【晟汇投 资】,zh,gitcode_zh_sms_8a104,1,spam-unclear,FRAUD,,904dd1828b21,晟汇投资假拉升诱骗
zh_04700,中华名城3200元/平起抢购全功能经典户型。超值总价、超大赠送、超高标准建筑质量。新开三套实体样板间等您品鉴。82003322,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,9ae206ecd588,艺龙酒店预订确认通知
zh_04701,总价9万！终身养老不再愁！城西精 装全配带租养老房，年稳收2.7万！五年租约每年递增，买即收！详询400-088-7528,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,6f4ce1831265,养老房投资推广
zh_04702,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_04704,请帮忙汇6000人民币到以下帐号：林倩云    6210985962000028430邮政. 谢谢，,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,af92fe515be4,银行信用卡消费通知
zh_04705,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgp/10CDpA,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
zh_04706,【热榜快讯】太疯狂了！美女教师竟然成了“裸聊宝贝”，表演不堪入目，节操瞬间碎了一地！猛戳地址：http://starsns.net/3323,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,9073f4f09c47,热榜快讯+裸聊+诱导链接+starsns.net
zh_04707,"今天带学员入(300223北京君正)明日拉绝对精彩,关注勿追!合作双赢才是硬道理!预约明日午盘布入内线0752-8465348【广盛机构】",zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,c8a21b944c36,惠丰基金+带客300223+拉绝对精彩
zh_04708,温馨提示，截止10月12日24时，您当月套餐内流量已使用62.59MB，剩余流量237.41MB。登录 wap.10010.com 直充话费，方便又打折!,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,89479835eb07,联通流量余量提醒
zh_04709,[视频]女大师用树枝惊艳表演平衡绝技，当场吓傻评委  http://g.wo.com.cn/gPe/9rC3Lh&h=1&f=e1e8u,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,a57d05249873,视频链接标题党
zh_04711,明日25～15℃多云西风3-4级无明显降温过程发生感冒机率较低【电子优惠券】仅售98元！价值2118元的欧娜个人专属美发沙龙烫染套餐，长短发不限，精湛技艺纯简制造为您塑造唯美发型免费提供wifi+饮品+淋浴详询88995151凭短信即享优惠,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,da8b5ff81880,欧娜美发沙龙优惠券
zh_04712,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_04713,"国服信奥迪“清凉一夏”促销季，A4L最高降5.6万，A6L最高降8万，A8L最高降21万。石景山店68867373,苏州桥店62567373",zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,3160046d84c6,奥迪+清凉一夏+最高降21万
zh_04714,亲，打扰一下，之前小莫问你身份证的时候，文档格式没设好，那身份证号后面四位都显示成0了，想再问一遍。45052119910405接着是？谢谢，晚安。;-),zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,91ba8f28f283,个人聊天身份证号询问
zh_04715,"教育部认证文凭，四川大学中外合作办学十三届预录直升澳英美大学本科大二（可申请奖学金）高二高三可读85408148,85408921【川大】",zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,5fa1930bfd2f,有缘网注册推广
zh_04716,【大众点评】759461（大众点评网身份验证验证码，请完成验证），如非本人操作，请及时修改密码以防号码被盗和相关财产损失。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,41ead4f8a752,业务验证码身份验证
zh_04717,"公司今天带学员买入300223北京君正,明天冲高出货,请重点关注!如需操作请来电咨询:0763-6978808杨成老师(容维创富)",zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,232b25ec8ece,容维创富+带客300223+020-29182180
zh_04718,王先生，你好，TRO 0.3地址：佛山市禅城区朗沙路3号1座 佛山威镇电子科技有限公司TEL:0757-82582712  田佳鹭收 如到付请用顺丰，谢谢,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,344bdab8ba99,银行上网流量费用通知
zh_04719,【情浓端午】员工福利、商务馈赠、节日送礼，众口难调？1号店端午礼品卡，有新意，够心意，就它了！400-088-0877【1号店】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,53db848a9458,1号店端午礼品卡推广
zh_04720,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/WSdfB,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,acba29da0882,冲浪助手新闻推送
zh_04721,"尊敬的客户：您当前帐户余额30.58元,其中基本帐户余额30.58元，赠送帐户余额0.00元，剩余免费短信118条，下次月结日为7日111.7.235.23,2013-05-21 01:54:26,type=upload,imei=e6aa29329560a42b523d36f149007095&os=Android&version=1.10.0&src_name=proc_clear&file_url=/data/360mobile/opinion/UploadFile/20130521/proc_clear/Android/proc_clear_e6aa29329560a42b523d36f149007095_1369072466103_2.txt",zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,NEEDS_REVIEW,,a047bcd64bfe,其他需人工审核
zh_04722,海南6名小学女生被校长带走开房[新华]-中国移动冲浪助手:http://go.10086.cn/nd/m3Z/FVRS6,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,c46c532911c4,海南校长新闻+冲浪推送
zh_04723,PChome線上購物已接到您的訂單：20130521004277可至網站顧客中心查詢。提醒您： PChome不會以電話通知變更付款條件,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,93dece7e0b90,PChome订单通知
zh_04725,公司注册2500全包，地址不过年检一千全包，代理记账167元/月网站www.dz126.com黄小姐18925204112【德智企业】,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,926b4da3bfa4,公司注册+代帐+代开发票综合推广
zh_04726,PPS: 866664 (01:01:29)PPS網上購物2013********2962金額$84.87查詢23119876,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,2a0eda86199d,PPS账单缴费通知
zh_04727,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_04728,尊敬的客户，根据您近年在我行的各类业务及交易情况，您的五星级服务于2014年6月底进入下降缓冲期，并将于14年12月底到期。如您能在缓冲期到期前及时提升综合业务量，届时您将继续享受五星级的资费优惠和专属服务，敬请关注。如您不希望继续收到缓冲期提示短信，请编辑WH507回复95588。【工商银行】,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,24c0d6eb4f5d,移动积分兑换确认
zh_04729,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_04730,双色球红球近两期开出03号之后，接着重复开出03号和连号04号。检索历史上曾发生过5次相同的现象，在接下来的三期内，均开出了06号，提示在接下来的第055－057期的三期内，可重点关注红球06号，看更多荐号信息请点击：http://t.jssjb.net/fc,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,7cbdb12925b1,其他需人工审核
zh_04731,有人富贵有人平凡，想知道你命里有几座金山？想看你今年是否命犯桃花？回21加8位出生日期（如2119810527）生活娱乐为您探知蛇年开运法2,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,115755ed5b22,算命+桃花+开运+回复出生日期
zh_04732,70亿世界级配套落户“海上嘉年华”！四季水上乐园、百年朗廷酒店、全球品牌购物街100-270平西海岸唯一70年产 权86877777【元讯】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,bc2bfd40d8e3,海上嘉年华商铺推广
zh_04733,最后三十套89平方黄金准现房惠让苏城，入住湖西高品质社区中茵星墅湾的最后机会，精装、地暖、空调，看房有好礼，周日冰淇淋畅享。62999999,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,abd89f358111,准现房惠让苏城
zh_04734,【外教一对一】纯英文浸泡式环境，一步到位突破外语，成人、小孩想学就学，超低优惠，免费体验02164226007,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,3024adb4b655,外教一对一英语培训
